_id,fingerprint,doi_x,name,Ce,Sbet,calcination_temp,calcination_time,Dpore,Vtotal,calcination_flowing_gas,calcination_reactive_gas,synthesis_para,synthesis,description,particle_size_nm,crystallite_size_nm,phase_types,phase_flag,microscopy,morphology,image_path,pretreatment_temp_x,pretreatment_o2_vol%,pretreatment_time_h,osc,hierarchical,lattice_parameter_A,Zr,Cu,Ea_apparent,Ni,Pr,Sn,Hf,La,Mn,Fe,Co,Sm,Zn,Nd,Pm,Ag,Ru,Eu,Tb,Gd,Bi,Cr,Y,Ti,deposit,Sr,Sc,Yb,Nb,Al,Ga,Ho,Lu,single_phase_binary,material_id,h2_vol%,pretreatment_temp_y,pretreatment_time,start_temp,ramp_rate_C_min,doi_y,pretreatment_oxidising,flow_rate_mL_min
697cc9cde3e5fca0f86701fa,ffd60e173e96428d98d0afbbccfdd3ef9a157895,10.1007/s10562-021-03708-3,Ce55Mn22.5Cu22.5,0.55,18.0,650.0,0.5,24.0,0.1,0.0,0.0,"Pure cerium, manganese and copper oxides, as well as binary (Ce–Mn, Ce–Cu) and ternary oxide catalysts (Ce–Mn–Cu) were prepared through the solution combustion synthesis (SCS) [13, 19, 23,24,25]. The mixed oxide catalysts were prepared with different foreign metal contents: 5, 15 and 45 at.%. The notation is: Ce100−xMx, where M represents either Mn or Cu for the binary oxides, and Ce100−xMnx/2Cux/2 for the ternary oxides. Therefore, the list of powder catalysts prepared in the current work is: CeO2, Ce95Mn5, Ce85Mn15, Ce55Mn45, Mn2O3, Ce95Cu5, Ce85Cu15, Ce55Cu45, CuO, Ce95Mn2.5Cu2.5, Ce85Mn7.5Cu7.5, Ce55Mn22.5Cu22.5. During a typical synthesis, proper amounts of metal precursors, namely Ce(NO3)3·6H2O (Alfa Aesar); Mn(NO3)2·4H2O; Cu(NO3)2·3H2O (Sigma-Aldrich), were dissolved in 100 ml of deionized water along with a “fuel” (urea), whose amount was made in excess (200% of the stoichiometric amount). The amounts of precursors were defined to have nominal metal-to-cerium ratios. The mixture was stirred vigorously at r.t. for 5 min. Then, the homogeneous aqueous solution was heated in oven at 650 °C for 30 min.",solution combustion,,,10.0,Fluorite & MnOy & CuO,multi,True,sponge,SEM_100nm_697cc9cde3e5fca0f86701fa.png,150.0,0.0,1.0,,False,,0.0,0.225,,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,697cc9cde3e5fca0f86701fa,5.0,550.0,1.0,50.0,5.0,10.1007/s10562-021-03708-3,0,20.0
69b7d4f09605ebc57c753077,3fbe951f8f80377cbd076c505bc845e95e374224,10.1016/j.apcatb.2014.06.038,CM-1073,0.7,11.0,800.0,5.0,40.6,0.11,0.0,0.0,"An optimized nanocrystalline ceria–manganese (CM, 70:30 mol% based on oxides; Ce1−xMnxO2−δ, x = 0.3) mixed oxide was prepared by a coprecipitation method from ultrahigh dilute aqueous solutions using cerium(III) nitrate (Ce(NO3)3·6H2O, Aldrich, AR grade) and manganese(II) nitrate (Mn(NO3)2·4H2O, Merck, AR grade) hydrate precursors. The desired amounts of precursors were dissolved separately in double distilled water under mild stirring conditions and mixed together. While stirring this mixture, aqueous ammonia solution was added dropwise into the mixed solution (pH = ∼9.5) so that a brownish colour precipitate was formed, and the stirring was continued constantly for 24 h. Then, the obtained precipitate was filtered off and repeatedly washed with double distilled water until free from anion impurities. The resultant precipitate was oven dried overnight at 373 K and then the dried solid was ground with ceramic mortar. Finally, the well-dispersed powder was calcined for 5 h (the heating and cooling rates were in the steps of 5 K min−1) in a closed electric furnace at 773 K to decompose the residual nitrates to favour the formation of the fluorite phase. Some portions of the calcined powder were again heated for 5 h at 873, 973, and 1073 K, respectively. The synthesized catalysts were designated as CM-T, where T represents the calcination temperature in K. For comparison, pure CeO2 and MnOx were also prepared by same method and denoted as C-773 and Mn-773, respectively..",coprecipitation,solid solution,,22.35,Fluorite & Mn2O3,multi,True,nanoparticle,TEM_100nm_69b7d4f09605ebc57c753077.png,500.0,10.2,1.0,186 umol O2 g-1,False,5.41,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69b7d4f09605ebc57c753077,5.0,200.0,0.5,25.0,5.0,10.1016/j.apcatb.2014.06.038,0,20.0
69b7d4f19605ebc57c753079,56ddd185bf85763b5ab5ac8f6812b268db0a8bd0,10.1002/cctc.201900178,Ce0.95Cu0.05O2-δ,0.95,65.8,500.0,3.0,,,0.0,0.0,"Ce1-x(TM1TM2)xO2-δ (TM1 = Cu, TM2 = Cu, Ag, or Ru) samples weresynthesized by the EDTA-citrate complexing method.[65–66] First, Ce(NO3)3 · 6H2O (Kanto Chem) was dissolved in deionized water so asto prepare a nitrate solution. The cation precursors (CuN2O6 · 3H2O(Sigma-Aldrich), AgNO3 (Sigma-Aldrich), or Cl3Ru · xH2O (Sigma-Aldrich)) to be substituted into the lattice were then dissolved. Inorder to prepare the EDTA-NH3 · H2O buffer solution, EDTA (JunseiChem) was dissolved in ammonia solution (NH3 · H2O, Assay min.28.0 %). Next, nitrate solution and EDTA-NH3 · H2O buffer solutionwere mixed together, then citric acid was added to the solution;the molar ratio of total cations was 1 : 1 : 2 (cation: EDTA: citric acid).The pH value of the mixed solution was adjusted to pH 10 bytitration with the ammonia solution. The solution was evaporatedon a hot-plate at 80 °C, then heated to 260 °C to form a crispy solid.The crispy solid was burned out at 450 °C for 2 h, then finallycalcined in a box furnace at 500 °C for 3 h.",sol-gel,solid solution,9.23,9.33,Fluorite,single,True,nanoparticle,TEM_5nm_69b7d4f19605ebc57c753079.png,120.0,0.0,1.0,,False,5.408,0.0,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d4f19605ebc57c753079,100.0,120.0,1.0,25.0,10.0,10.1002/cctc.201900178,0,40.0
69b7d4f69605ebc57c753089,dec0906967d6c438a1cb3127557a79766a99150c,10.1021/acs.chemmater.6b05098,np-Mn0.18Ce0.82,0.82,127.0,300.0,3.0,,,0.0,0.0,"An ethanol (40 mL) solution of adipic acid (1.75 g, 12 mmol) and N,N,N-triethylenediamine (TEA, 4.2 mL, 30 mmol) was added to an ethanol solution (40 mL) of Ce(NO3)3·6H2O (3.47 g, 8 mmol) while being vigorously stirred. A white precipitate was formed soon after the two solutions were mixed. After the solution had been vigorously stirred for 2 h, the synthesized product was collected by centrifugation (5000 rpm for 10 min). The as-obtained sample was washed several times with fresh ethanol. After the sample had been dried in vacuo at 80 °C overnight, 2.39 g of Ce-aph-CP was obtained as a white powder. Yield (based on the amount of Ce3+ used): 76%. FT-IR (ATR, cm–1): νOH = 3345(br); νC–H(aliphatic) = 2937, 2870(w); νO–C═O(carboxylate) = 1522, 1406(s). Anal. Calcd for Ce2C18H32O16 [Ce2(adipate)3·4H2O]: C, 27.55; H, 4.11; N, 0.00. Found: C, 27.24; H, 3.76; N, 0.00. The synthetic procedures for the other bimetallic CPs were the same, except for the amounts of precursors. A stoichiometric amount of adipic acid and 2.5 times the stoichiometric amount of TEA were used. The amounts of metal precursors and ligands are summarized in Table S1. For Mn0.11Ce0.89-aph-CP, 2.35 g of white powder was obtained. The as-synthesized bimetallic CP (1.00 g) was ground into a powder and then heated at a rate of 5 °C/min under a N2 (g) flow rate of 100 mL/min. The material was maintained at the target temperature of 500 °C for 6 h. After the sample had cooled to room temperature, a second heat treatment was used to remove the organic species to activate the preformed pores. The material was heated in an O2 (g) flow of 100 mL/min at a rate of 1 °C/min and maintained at the target temperature of 300 °C for 3 h. After the sample had cooled to room temperature, the desired solid was obtained. All solids obtained after N2 treatment were black, whereas the resultant np-CeO2, np-Mn0.08Ce0.92O2−δ, np-Mn0.18Ce0.82O2−δ, np-Mn0.13Ce0.87O2−δ·MnOy, np-Ni0.08Ce0.92O2−δ, np-Co0.08Ce0.92O2−δ, and np-Fe0.09Ce0.91O2−δ after O2 treatments were pale yellow, brown, dark brown, dark brown, dark brown, light brown, and brown powders, respectively.",precipitation,solid solution,,3.3,Fluorite,single,True,sponge,TEM_50nm_69b7d4f69605ebc57c753089.png,350.0,20.0,0.5,,False,5.4093,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d4f69605ebc57c753089,2.0,350.0,0.5,25.0,10.0,10.1021/acs.chemmater.6b05098,1,
69b7d4f89605ebc57c75308f,633b6067343ee220ba96baabccb69b57578f7b2a,10.1016/j.cattod.2015.01.044,CZ-773,0.5,84.0,500.0,5.0,,,0.0,0.0,"The investigated CeO2–ZrO2 (CZ, 1:1), CeO2–La2O3 (CL, 8:2), CeO2–Eu2O3 (CE, 8:2), and CeO2–Sm2O3 (CS, 8:2) in different mole ratios of oxide solid solutions and a reference CeO2 were synthesized by a modified coprecipitation method using appropriate amounts of the corresponding Ce(NO3)3·6H2O (Aldrich, AR grade), ZrO(NO3)2·xH2O (Fluka, AR grade), La(NO3)3·6H2O (Aldrich, AR grade), Eu(NO3)3·5H2O (Aldrich, AR grade), and Sm(NO3)3·6H2O precursors respectively. The desired amounts of the precursors were dissolved separately in double distilled water under mild stirring conditions and mixed together. Dilute aqueous ammonia solution was added drop wise over a period until the pH of the solution reached ∼8.5. The resulting pale yellow coloured slurry was decanted, filtered, and washed several times with double distilled water until free from anion impurities. The obtained precipitates were oven dried at 393 K for 12 h and calcined at 773, 1073, and 1273 K for 5 h at a heating rate of 5 K min−1 in air atmosphere. In future, for convenience CeO2–ZrO2, CeO2–La2O3, CeO2–Eu2O3, CeO2–Sm2O3, and CeO2 are designated with CZ, CL, CE, CS, and C respectively.",coprecipitation,solid solution,,4.0,Fluorite with amorphous ZrO2,multi,True,nanoparticle,TEM_5nm_69b7d4f89605ebc57c75308f.png,500.0,10.2,1.0,,False,5.35,0.5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,69b7d4f89605ebc57c75308f,5.0,200.0,0.0,25.0,5.0,10.1016/j.cattod.2015.01.044,0,20.0
69b7d4f99605ebc57c753091,6d549453c83ef71f15bac8b2cf02c143a0523fc4,10.1016/j.cattod.2015.01.044,CL-773,0.8,66.0,500.0,5.0,,,0.0,0.0,"The investigated CeO2–ZrO2 (CZ, 1:1), CeO2–La2O3 (CL, 8:2), CeO2–Eu2O3 (CE, 8:2), and CeO2–Sm2O3 (CS, 8:2) in different mole ratios of oxide solid solutions and a reference CeO2 were synthesized by a modified coprecipitation method using appropriate amounts of the corresponding Ce(NO3)3·6H2O (Aldrich, AR grade), ZrO(NO3)2·xH2O (Fluka, AR grade), La(NO3)3·6H2O (Aldrich, AR grade), Eu(NO3)3·5H2O (Aldrich, AR grade), and Sm(NO3)3·6H2O precursors respectively. The desired amounts of the precursors were dissolved separately in double distilled water under mild stirring conditions and mixed together. Dilute aqueous ammonia solution was added drop wise over a period until the pH of the solution reached ∼8.5. The resulting pale yellow coloured slurry was decanted, filtered, and washed several times with double distilled water until free from anion impurities. The obtained precipitates were oven dried at 393 K for 12 h and calcined at 773, 1073, and 1273 K for 5 h at a heating rate of 5 K min−1 in air atmosphere. In future, for convenience CeO2–ZrO2, CeO2–La2O3, CeO2–Eu2O3, CeO2–Sm2O3, and CeO2 are designated with CZ, CL, CE, CS, and C respectively.",coprecipitation,solid solution,,8.0,Fluorite,single,True,nanoparticle,TEM_5nm_69b7d4f99605ebc57c753091.png,500.0,10.2,1.0,,False,5.488,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d4f99605ebc57c753091,5.0,200.0,0.0,25.0,5.0,10.1016/j.cattod.2015.01.044,0,20.0
69b7d5029605ebc57c7530ad,db0401273e6b8b25e16d5d59a40d875736c17ab6,10.1021/jp207107j,Ce0.65Zr0.25La0.1,0.667,65.0,600.0,2.0,,,0.0,0.0,"The Ce0.65Zr0.25RE0.1O2−δ (RE = Pr, Tb, Sm, Gd, La, Nd, and Eu) powders were successfully prepared by GNP. In this method, aqueous precursor solutions containing metal nitrates and glycine were heated on a hot plate until they autoignite, producing metal oxide powder. Here, glycine plays two important roles: first, it complexes the metal cations and thereby prevents selective precipitation, and second, it is oxidized by nitrate anions, thereby serving as a fuel for combustion. (25, 26) Cerium(III) nitrate hexahydrate (Kanto Chemicals), zirconyl(IV) nitrate hydrate (Acros Organics; 99.5% Zr), and corresponding RE nitrates (Aldrich Chemicals) were used as sources of Ce, Zr, and RE, respectively. Glycine (Junsei Chemicals) was used as a combustion fuel. In typical GNP method, stoichiometric amounts of cerium(III) nitrate hexahydrate, zirconyl(IV) nitrate hydrate, and RE nitrates were taken to obtain Ce0.65Zr0.25RE0.1O2−δ solid solution. These chemical compounds were dissolved in distilled water and 0.55 mol of glycine was added for each mole of nitrate. The mixture was heated to evaporate the water present in the solution. Combustion was carried out in a large volume beaker on a hot plate. The produced powder from spontaneous ignition was collected from the reaction chamber. For comparison, Ce0.75Zr0.25O2−δ powder has also been synthesized as stated above. The obtained powders were ball-milled and calcined at 600 °C for 2 h in air atmosphere. The rates of heating and cooling were maintained at 5 °C min–1.",pyrolysis,solid solution,,7.7,Fluorite,single,False,nanoparticle,,500.0,10.0,1.0,,False,,0.225,0.0,,0.0,0.0,0.0,0.0,0.108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d5029605ebc57c7530ad,5.0,300.0,0.5,25.0,5.0,10.1021/jp207107j,0,30.0
69b7d5149605ebc57c7530e5,03a9c3b41b679c11368eb9dbf51fd9ca741325bb,10.1016/j.apcatb.2016.03.042,CZ,0.8,84.0,500.0,5.0,,,0.0,0.0,"In a typical experimental procedure the requisite quantities of respective metal precursors were dissolved in distilled water separately and mixed together under efficient stirring condition. Dilute aqueous NH3 was added as precipitating agent in drop wise manner to the above mentioned solution under vigorous stirring until it reached appropriate pH of ∼9. Afterwards, the solution was kept under stirring condition for 24 h at room temperature. The resultant precipitate was filtered off and washed several times with double distilled water, until it was free from the anionic impurities. The obtained precipitate was allowed to dry at 373 K for 12 h in electrical oven and the obtained cake was crushed in ceramic mortar in order to get fine powder. Finally, the resultant powder was calcined at 773 K for 5 h in air atmosphere at a heating of 5 K min−1 to obtain the final solid solution. For comparison purpose we have also prepared pure ceria by similar procedure.",precipitation,solid solution,,4.0,Fluorite,single,True,nanoparticle,TEM_10nm_69b7d5149605ebc57c7530e5.png,0.0,0.0,0.0,,False,5.35,0.2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d5149605ebc57c7530e5,5.0,200.0,0.5,25.0,5.0,10.1016/j.apcatb.2016.03.042,0,20.0
69b7d5149605ebc57c7530e7,b341fb5ea112d0a0110592df5cca8f2e5e6d75a3,10.1016/j.apcatb.2016.03.042,CL,0.8,66.0,500.0,5.0,,,0.0,0.0,"In a typical experimental procedure the requisite quantities of respective metal precursors were dissolved in distilled water separately and mixed together under efficient stirring condition. Dilute aqueous NH3 was added as precipitating agent in drop wise manner to the above mentioned solution under vigorous stirring until it reached appropriate pH of ∼9. Afterwards, the solution was kept under stirring condition for 24 h at room temperature. The resultant precipitate was filtered off and washed several times with double distilled water, until it was free from the anionic impurities. The obtained precipitate was allowed to dry at 373 K for 12 h in electrical oven and the obtained cake was crushed in ceramic mortar in order to get fine powder. Finally, the resultant powder was calcined at 773 K for 5 h in air atmosphere at a heating of 5 K min−1 to obtain the final solid solution. For comparison purpose we have also prepared pure ceria by similar procedure.",precipitation,solid solution,,8.0,Fluorite,single,True,nanoparticle,TEM_5nm_69b7d5149605ebc57c7530e7.png,0.0,0.0,0.0,,False,5.488,0.0,0.0,,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d5149605ebc57c7530e7,5.0,200.0,0.5,25.0,5.0,10.1016/j.apcatb.2016.03.042,0,20.0
69b7d5179605ebc57c7530ef,5d86c4e75a39baaf249d0cea8ec6a6b22bccc89d,10.1016/j.apcatb.2016.03.042,CM,0.8,58.0,500.0,5.0,,,0.0,0.0,"In a typical experimental procedure the requisite quantities of respective metal precursors were dissolved in distilled water separately and mixed together under efficient stirring condition. Dilute aqueous NH3 was added as precipitating agent in drop wise manner to the above mentioned solution under vigorous stirring until it reached appropriate pH of ∼9. Afterwards, the solution was kept under stirring condition for 24 h at room temperature. The resultant precipitate was filtered off and washed several times with double distilled water, until it was free from the anionic impurities. The obtained precipitate was allowed to dry at 373 K for 12 h in electrical oven and the obtained cake was crushed in ceramic mortar in order to get fine powder. Finally, the resultant powder was calcined at 773 K for 5 h in air atmosphere at a heating of 5 K min−1 to obtain the final solid solution. For comparison purpose we have also prepared pure ceria by similar procedure.",precipitation,solid solution,,7.2,Fluorite,single,True,nanoparticle,TEM_100nm_69b7d5179605ebc57c7530ef.png,0.0,0.0,0.0,,False,5.353,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d5179605ebc57c7530ef,5.0,200.0,0.5,25.0,5.0,10.1016/j.apcatb.2016.03.042,0,20.0
69b7d5309605ebc57c75313d,9ad0cf5360bdae9dc94cab92869d43f679fba729,10.1016/j.cattod.2023.02.014,Ce95Cu5,0.95,39.0,550.0,4.0,11.0,0.14,,,"Pure (Ce100) and Cu-doped (Ce95Cu5) ceria was prepared through a hydrothermal synthesis procedure [15], [30]. The 5 at% Cu loading was chosen with the aim of creating a Ce-Cu solid solution and to avoid the segregation of big CuO particles. Ce(NO3)3·6H2O and Cu(NO3)2·3H2O (both provided by Sigma-Aldrich) were employed as metal precursors. In detail, a total of 20 mmol of nitrates (of which 19 mmol of cerium nitrate and 1 mmol of copper nitrate for the Ce95Cu5 sample) were dissolved in 10 mL of deionized water. This solution was then added dropwise to a second solution prepared by dissolving 48 g of NaOH (Sigma-Aldrich) in 70 mL of deionized water. After stirring at room temperature (RT) for 1 h, the thus obtained mixture was heated at 180 °C for 24 h in an autoclave. Subsequently, the sludgy precipitate was rinsed several times with ethanol and deionized water, in order to remove Na traces, and then it was dried at 70 °C overnight. Finally, the solid powder was gently crushed in a mortar and calcined in air at 550 °C for 4 h.",hydrothermal,solid solution,,20.0,Fluorite,single,True,spherical,TEM_100nm_69b7d5309605ebc57c75313d.png,100.0,20.0,0.5,,False,,0.0,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d5309605ebc57c75313d,5.0,550.0,0.5,50.0,10.0,10.1016/j.cattod.2023.02.014,0,
69b7d5309605ebc57c75313d,9ad0cf5360bdae9dc94cab92869d43f679fba729,10.1016/j.cattod.2023.02.014,Ce95Cu5,0.95,39.0,550.0,4.0,11.0,0.14,,,"Pure (Ce100) and Cu-doped (Ce95Cu5) ceria was prepared through a hydrothermal synthesis procedure [15], [30]. The 5 at% Cu loading was chosen with the aim of creating a Ce-Cu solid solution and to avoid the segregation of big CuO particles. Ce(NO3)3·6H2O and Cu(NO3)2·3H2O (both provided by Sigma-Aldrich) were employed as metal precursors. In detail, a total of 20 mmol of nitrates (of which 19 mmol of cerium nitrate and 1 mmol of copper nitrate for the Ce95Cu5 sample) were dissolved in 10 mL of deionized water. This solution was then added dropwise to a second solution prepared by dissolving 48 g of NaOH (Sigma-Aldrich) in 70 mL of deionized water. After stirring at room temperature (RT) for 1 h, the thus obtained mixture was heated at 180 °C for 24 h in an autoclave. Subsequently, the sludgy precipitate was rinsed several times with ethanol and deionized water, in order to remove Na traces, and then it was dried at 70 °C overnight. Finally, the solid powder was gently crushed in a mortar and calcined in air at 550 °C for 4 h.",hydrothermal,solid solution,,20.0,Fluorite,single,True,spherical,TEM_100nm_69b7d5309605ebc57c75313d.png,100.0,20.0,0.5,,False,,0.0,0.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d5309605ebc57c75313d,5.0,550.0,0.5,50.0,10.0,10.1016/j.cattod.2023.02.014,0,
69b7d5319605ebc57c75313f,dc79ba1951134b526d7e35188834656110e61479,10.1016/j.cattod.2023.02.014,Ce100,1.0,7.0,550.0,4.0,30.0,0.05,,,"Pure (Ce100) and Cu-doped (Ce95Cu5) ceria was prepared through a hydrothermal synthesis procedure [15], [30]. The 5 at% Cu loading was chosen with the aim of creating a Ce-Cu solid solution and to avoid the segregation of big CuO particles. Ce(NO3)3·6H2O and Cu(NO3)2·3H2O (both provided by Sigma-Aldrich) were employed as metal precursors. In detail, a total of 20 mmol of nitrates (of which 19 mmol of cerium nitrate and 1 mmol of copper nitrate for the Ce95Cu5 sample) were dissolved in 10 mL of deionized water. This solution was then added dropwise to a second solution prepared by dissolving 48 g of NaOH (Sigma-Aldrich) in 70 mL of deionized water. After stirring at room temperature (RT) for 1 h, the thus obtained mixture was heated at 180 °C for 24 h in an autoclave. Subsequently, the sludgy precipitate was rinsed several times with ethanol and deionized water, in order to remove Na traces, and then it was dried at 70 °C overnight. Finally, the solid powder was gently crushed in a mortar and calcined in air at 550 °C for 4 h.",hydrothermal,solid solution,,144.0,Fluorite,single,True,cubic,TEM_200nm_69b7d5319605ebc57c75313f.png,100.0,20.0,0.5,,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d5319605ebc57c75313f,5.0,550.0,0.5,50.0,10.0,10.1016/j.cattod.2023.02.014,0,
69b7d5319605ebc57c75313f,dc79ba1951134b526d7e35188834656110e61479,10.1016/j.cattod.2023.02.014,Ce100,1.0,7.0,550.0,4.0,30.0,0.05,,,"Pure (Ce100) and Cu-doped (Ce95Cu5) ceria was prepared through a hydrothermal synthesis procedure [15], [30]. The 5 at% Cu loading was chosen with the aim of creating a Ce-Cu solid solution and to avoid the segregation of big CuO particles. Ce(NO3)3·6H2O and Cu(NO3)2·3H2O (both provided by Sigma-Aldrich) were employed as metal precursors. In detail, a total of 20 mmol of nitrates (of which 19 mmol of cerium nitrate and 1 mmol of copper nitrate for the Ce95Cu5 sample) were dissolved in 10 mL of deionized water. This solution was then added dropwise to a second solution prepared by dissolving 48 g of NaOH (Sigma-Aldrich) in 70 mL of deionized water. After stirring at room temperature (RT) for 1 h, the thus obtained mixture was heated at 180 °C for 24 h in an autoclave. Subsequently, the sludgy precipitate was rinsed several times with ethanol and deionized water, in order to remove Na traces, and then it was dried at 70 °C overnight. Finally, the solid powder was gently crushed in a mortar and calcined in air at 550 °C for 4 h.",hydrothermal,solid solution,,144.0,Fluorite,single,True,cubic,TEM_200nm_69b7d5319605ebc57c75313f.png,100.0,20.0,0.5,,False,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d5319605ebc57c75313f,5.0,550.0,0.5,50.0,10.0,10.1016/j.cattod.2023.02.014,0,
69b7d5329605ebc57c753141,8a27b056de891ae0f476334865c885eed8e5a0b5,10.1016/j.cattod.2021.11.040,Ce90La10,0.9,9.0,650.0,4.0,16.0,0.037,,,"The six materials investigated in this study were prepared by doping ceria with different quantities (i.e. 10%, 25% or 50% atomic) of lanthanum or neodymium. The samples were named CeXXReYY, where Re is the doping rare earth (La or Nd) while XX and YY are the atomic percentages of Ce and of the doping element, respectively. A hydrothermal synthesis route was used, following a procedure reported elsewhere [23], [32]. In brief, 48 g of NaOH (Carlo Erba Reagents) were dissolved in 70 mL of deionized water, stirring for 30 min to dissipate the released heat. Meanwhile, another solution was prepared by mixing appropriate amounts (20 mmol in all) of Ce(NO3)3·6H2O, La(NO3)3·6H2O or Nd(NO3)3·6H2O (all provided by Sigma-Aldrich) in 10 mL of deionized water. The latter solution was then slowly added dropwise to the first one, stirring for 1 h at room temperature (RT). The thus obtained cloudy mixture was then poured into a PTFE liner and placed into a stainless steel autoclave, which was put in an oven and heated at 180 °C for 24 h. Afterwards, the muddy precipitate was rinsed several times with deionized water and ethanol and dried at 70 °C overnight. Finally, the powder obtained was gently ground in a mortar and calcined in an oven at 650 °C for 4 h.",hydrothermal,solid solution,,42.0,Fluorite,single,True,cubic,SEM_200nm_69b7d5329605ebc57c753141.png,100.0,20.0,0.5,,False,0.5447,0.0,0.0,,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,69b7d5329605ebc57c753141,5.0,550.0,0.83,50.0,10.0,10.1016/j.cattod.2021.11.040,1,20.0
