data_config,model_config,split_mode,split_value,train_config,train_r2,train_mse,train_mae,test_r2,test_mse,test_mae,train_points,test_points,train_materials,test_materials
1_output_T_beta,TPR_and_XPS_only,Random_by_Material,0.2,full_branch_weight,0.7018270492553711,0.032758940011262894,0.13769595324993134,0.6871771812438965,0.03788696601986885,0.15012209117412567,1491,376,140,35
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Fe,low_branch_weight,0.4550437927246094,0.06185410916805267,0.21405771374702454,0.5396291017532349,0.04296752065420151,0.18080821633338928,1726,141,164,11
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Fe,medium_branch_weight,0.4529612064361572,0.06209048628807068,0.21282806992530823,0.4499209523200989,0.051340196281671524,0.19895026087760925,1726,141,164,11
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Fe,full_branch_weight,0.6011253595352173,0.04527343437075615,0.17326943576335907,0.5519554615020752,0.0418170690536499,0.16642020642757416,1726,141,164,11
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Mn,low_branch_weight,0.5895003080368042,0.04569172114133835,0.17601244151592255,0.12254774570465088,0.09848874807357788,0.2589924931526184,1211,656,119,56
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Mn,medium_branch_weight,0.5929510593414307,0.04530762508511543,0.17500510811805725,0.2695602774620056,0.08198747038841248,0.2297605723142624,1211,656,119,56
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Mn,full_branch_weight,0.6042431592941284,0.04405072703957558,0.17158657312393188,0.24552452564239502,0.08468534797430038,0.23288847506046295,1211,656,119,56
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Cu,low_branch_weight,0.25119084119796753,0.08327115327119827,0.2493218183517456,-0.2072904109954834,0.13282689452171326,0.308282732963562,1451,416,124,51
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Cu,medium_branch_weight,0.23563683032989502,0.08500082790851593,0.2511228621006012,0.04072850942611694,0.10553968697786331,0.2761216461658478,1451,416,124,51
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Cu,full_branch_weight,0.24091345071792603,0.084414042532444,0.24433749914169312,-0.25967252254486084,0.138590008020401,0.30291545391082764,1451,416,124,51
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Zr,low_branch_weight,0.45195871591567993,0.06204259768128395,0.21284562349319458,0.067832350730896,0.09285755455493927,0.2671198546886444,1664,203,158,17
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Zr,medium_branch_weight,0.594897449016571,0.04586080461740494,0.1717039942741394,0.06642705202102661,0.09299754351377487,0.2640729546546936,1664,203,158,17
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Zr,full_branch_weight,0.22056066989898682,0.0882386788725853,0.2536658048629761,-0.07721841335296631,0.10730674117803574,0.28580451011657715,1664,203,158,17
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Co,low_branch_weight,0.6448668241500854,0.03969210758805275,0.1484139859676361,0.5973562002182007,0.04812338575720787,0.16997450590133667,1763,104,161,14
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Co,medium_branch_weight,0.6275967359542847,0.041622329503297806,0.1615954339504242,0.489632248878479,0.06099839508533478,0.18777984380722046,1763,104,161,14
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Co,full_branch_weight,0.5400559902191162,0.05140648037195206,0.18855956196784973,0.4178176522254944,0.06958157569169998,0.22242499887943268,1763,104,161,14
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Ni,low_branch_weight,0.5074047446250916,0.05498194694519043,0.1895853579044342,0.6688482165336609,0.03985191881656647,0.1690809428691864,1777,90,164,11
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Ni,medium_branch_weight,0.49295884370803833,0.056594349443912506,0.2015596330165863,0.532246470451355,0.056291040033102036,0.20230509340763092,1777,90,164,11
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Ni,full_branch_weight,0.37369728088378906,0.06990595906972885,0.2268037497997284,0.5772289037704468,0.05087769404053688,0.19268302619457245,1777,90,164,11
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Sn,low_branch_weight,0.5909774303436279,0.045689307153224945,0.17427314817905426,0.49019700288772583,0.06382271647453308,0.2034212201833725,1813,54,167,8
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Sn,medium_branch_weight,0.6255492568016052,0.041827503591775894,0.16003169119358063,0.5215095281600952,0.059902675449848175,0.2032269835472107,1813,54,167,8
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Sn,full_branch_weight,0.5252412557601929,0.053032271564006805,0.1912463903427124,0.5128656625747681,0.06098480522632599,0.20957495272159576,1813,54,167,8
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Gd,low_branch_weight,0.45770591497421265,0.06127510964870453,0.21061964333057404,0.4104447364807129,0.06180157884955406,0.20651240646839142,1675,192,158,17
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Gd,medium_branch_weight,0.33513641357421875,0.07512453198432922,0.23762330412864685,0.34901857376098633,0.06824072450399399,0.21413451433181763,1675,192,158,17
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Gd,full_branch_weight,0.4599533677101135,0.06102116405963898,0.2125100940465927,0.47813838720321655,0.0547054223716259,0.1900825947523117,1675,192,158,17
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Bi,low_branch_weight,0.2835698127746582,0.08085402101278305,0.2457399219274521,0.5419983267784119,0.04398326575756073,0.17392241954803467,1736,131,162,13
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Bi,medium_branch_weight,0.30163848400115967,0.07881484180688858,0.24385260045528412,0.5371766090393066,0.04444631189107895,0.17825214564800262,1736,131,162,13
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Bi,full_branch_weight,0.29378366470336914,0.07970131188631058,0.24735097587108612,0.5541085600852966,0.0428202822804451,0.17319922149181366,1736,131,162,13
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Sm,low_branch_weight,0.650568962097168,0.03930078074336052,0.15415342152118683,0.5399452447891235,0.050017379224300385,0.17636479437351227,1724,143,162,13
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Sm,medium_branch_weight,0.6159591674804688,0.04319337382912636,0.16779127717018127,0.6577907800674438,0.037205155938863754,0.14864210784435272,1724,143,162,13
1_output_T_beta,TPR_and_XPS_only,Remove_Metal,Sm,full_branch_weight,0.6688570380210876,0.037243906408548355,0.14288142323493958,0.6530959606170654,0.03771558403968811,0.1444256454706192,1724,143,162,13
