_id_material,material_id,_id_reaction,Al,Sc,Ti,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Sr,Y,Zr,Nb,Sn,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Ho,Yb,Lu,Hf,Bi,Pm,Sbet,calcination_temp,calcination_time,single_phase_binary,gas_co_content,gas_o2_content,flow_mL_h_g,pretreatment_temp,pretreatment_o2_vol%,pretreatment_time_h,temperature,conversion
6967af275220ac46b0141261,6967af275220ac46b0141261,6967af2738e7cc6db0ba73ff,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.5,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,180.0,0.66
6967af285c48023e106c044a,6967af285c48023e106c044a,6967af2838e7cc6db0ba7401,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,197.0,0.5
6967af285c48023e106c044a,6967af285c48023e106c044a,6967af2838e7cc6db0ba7401,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,138.0,0.1
6967af285c48023e106c044a,6967af285c48023e106c044a,6967af2838e7cc6db0ba7401,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,160.0,0.2
6967af285c48023e106c044a,6967af285c48023e106c044a,6967af2838e7cc6db0ba7401,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,180.0,0.37
6967af285c48023e106c044a,6967af285c48023e106c044a,6967af2838e7cc6db0ba7401,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,205.0,0.623
6967af285c48023e106c044a,6967af285c48023e106c044a,6967af2838e7cc6db0ba7401,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.7,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,230.0,0.82
6967af285c48023e106c044b,6967af285c48023e106c044b,6967af2838e7cc6db0ba7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,131.0,0.5
6967af285c48023e106c044b,6967af285c48023e106c044b,6967af2838e7cc6db0ba7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,99.0,0.1
6967af285c48023e106c044b,6967af285c48023e106c044b,6967af2838e7cc6db0ba7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,90.0,0.06
6967af285c48023e106c044b,6967af285c48023e106c044b,6967af2838e7cc6db0ba7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,120.0,0.316
6967af285c48023e106c044b,6967af285c48023e106c044b,6967af2838e7cc6db0ba7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,150.0,0.662
6967af285c48023e106c044b,6967af285c48023e106c044b,6967af2838e7cc6db0ba7403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,165.0,0.825
6967af299890fdd35aa2c568,6967af299890fdd35aa2c568,6967af2938e7cc6db0ba7405,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,150.0,0.5
6967af299890fdd35aa2c568,6967af299890fdd35aa2c568,6967af2938e7cc6db0ba7405,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,109.0,0.1
6967af299890fdd35aa2c568,6967af299890fdd35aa2c568,6967af2938e7cc6db0ba7405,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,93.0,0.049
6967af299890fdd35aa2c568,6967af299890fdd35aa2c568,6967af2938e7cc6db0ba7405,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,120.0,0.172
6967af299890fdd35aa2c568,6967af299890fdd35aa2c568,6967af2938e7cc6db0ba7405,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,140.0,0.34
6967af299890fdd35aa2c568,6967af299890fdd35aa2c568,6967af2938e7cc6db0ba7405,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,170.0,0.7
6967af299890fdd35aa2c569,6967af299890fdd35aa2c569,6967af2938e7cc6db0ba7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,236.0,0.5
6967af299890fdd35aa2c569,6967af299890fdd35aa2c569,6967af2938e7cc6db0ba7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,199.0,0.1
6967af299890fdd35aa2c569,6967af299890fdd35aa2c569,6967af2938e7cc6db0ba7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,175.0,0.024
6967af299890fdd35aa2c569,6967af299890fdd35aa2c569,6967af2938e7cc6db0ba7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,220.0,0.285
6967af299890fdd35aa2c569,6967af299890fdd35aa2c569,6967af2938e7cc6db0ba7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,255.0,0.79
6967af299890fdd35aa2c569,6967af299890fdd35aa2c569,6967af2938e7cc6db0ba7407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,600.0,4.0,1,0.01,0.1,30000.0,0.0,0.0,0.0,270.0,0.86
6967af305c48023e106c0458,6967af305c48023e106c0458,6967af3038e7cc6db0ba741b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,500.0,6.0,1,0.04,0.2,60000.0,0.0,0.0,0.0,128.0,0.5
6967af305c48023e106c0458,6967af305c48023e106c0458,6967af3038e7cc6db0ba741b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,500.0,6.0,1,0.04,0.2,60000.0,0.0,0.0,0.0,245.0,1.0
6967af305c48023e106c0458,6967af305c48023e106c0458,6967af3038e7cc6db0ba741b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,500.0,6.0,1,0.04,0.2,60000.0,0.0,0.0,0.0,114.0,0.1
6967af305c48023e106c0458,6967af305c48023e106c0458,6967af3038e7cc6db0ba741b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,500.0,6.0,1,0.04,0.2,60000.0,0.0,0.0,0.0,103.0,0.05
6967af305c48023e106c0458,6967af305c48023e106c0458,6967af3038e7cc6db0ba741b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,500.0,6.0,1,0.04,0.2,60000.0,0.0,0.0,0.0,122.0,0.2
